id,keyword,location,text,target,p_disaster,p_non_disaster
530,ambulance,New York / Worldwide,Just witnessed a terrifying plane crash near Rio de Janeiro airport. Emergency services on site. Thoughts with the victims. #RioCrash2023 ✈️🔥,1,0.95,0.05
531,ambulance,New York / Worldwide,Horrific landslide in Nepal buries entire village overnight. Hundreds feared trapped. Donations needed urgently. #NepalLandslide #HelpNeeded 💔,1,0.99,0.01
532,ambulance,New York / Worldwide,"Tornado tears through Oklahoma suburbs, leaving destruction in its wake. Schools and hospitals damaged. #OklahomaTornado #NaturalDisaster 🌪️",1,0.99,0.01
533,blew%20up,,Strolling through Kyoto's bamboo forest today—serene vibes and fresh air. #NatureLover #JapanTravel 🌿,0,0.0,1.0
534,blew%20up,,Just had the best coffee in a quaint little café in Lisbon. The pastries were divine! #FoodieAdventure ☕,0,0.0,1.0
535,blew%20up,,Watching the sunset over Cape Town's beaches never gets old. Pure magic. #TravelDiaries 🌅,0,0.0,1.0
536,blew%20up,,Laughing with friends at a rooftop bar in Buenos Aires—life doesn’t get better than this. #GoodTimes 🍹,0,0.0,1.0
537,hijacker,,"New community garden opens in downtown Toronto, offering fresh produce and workshops for residents. #UrbanGreening #HealthyLiving 🌱",0,0.0,1.0
538,hijacker,,"A local bakery in Paris wins the award for best croissant, drawing food enthusiasts from all over. #FoodieAdventures 🥐✨",0,0.0,1.0
539,hijacker,,"Tokyo's annual cherry blossom festival begins next week, with guided tours and night illuminations planned. #SakuraSeason 🌸",0,0.0,1.0
540,hijacker,,Berlin's tech hub announces a new startup incubator program to support young entrepreneurs. #Innovation #FutureTech 🚀,0,0.0,1.0
541,suicide%20bomber,,"BREAKING: Massive earthquake strikes northern Japan, toppling buildings and triggering tsunami warnings. Rescue efforts underway. #DisasterAlert 🚨🌍",1,0.99,0.01
542,suicide%20bomber,,"Tragedy in Kenya as flash floods sweep through Nairobi, leaving dozens missing and homes destroyed. Heartbreaking scenes. #KenyaFloods 😢💔",1,0.98,0.02
543,suicide%20bomber,,Avalanche buries village in the Swiss Alps; at least 20 feared dead. Helicopters scrambling to reach survivors. #AlpineTragedy ❄️🚁,1,0.98,0.02
544,suicide%20bomber,,"Chemical plant explosion rocks Texas, sending toxic fumes into the air. Residents urged to evacuate immediately. #TexasDisaster ☢️🔥",1,0.99,0.01
545,hailstorm,"Calgary, Alberta","Breaking: Massive earthquake hits Tokyo, buildings collapsed and thousands stranded. Rescue efforts underway. #TokyoQuake #DisasterAlert 🚨",1,0.99,0.01
546,hailstorm,"Calgary, Alberta",Just witnessed a terrifying wildfire sweep through the hills of Cape Town. The sky is orange and ash is falling like rain. #CapeFire 🌋🔥,1,0.95,0.05
547,hailstorm,"Calgary, Alberta",Floodwaters rising rapidly in Mumbai after relentless monsoon rains. Entire neighborhoods submerged. Stay safe! #MumbaiFloods ⚠️,1,0.95,0.05
548,hailstorm,"Calgary, Alberta","Avalanche buries ski resort in Switzerland, dozens missing under the snow. Helicopters scrambling to the scene. #SwissAvalanche ❄️🏔️",1,0.99,0.01
549,hostage,The Great State of Maine ,"Hurricane Lidia devastates coastal towns in Mexico, leaving thousands homeless. Rescue efforts underway. #NaturalDisaster 🌪️",1,0.99,0.01
550,hostage,The Great State of Maine ,"A massive earthquake just hit Jakarta, collapsing buildings and cutting power. Stay safe, everyone. #PrayForIndonesia 🙏",1,0.99,0.01
551,hostage,The Great State of Maine ,"Wildfires rage across Greece, forcing evacuations and destroying ancient forests. Climate crisis is here. #ActOnClimate 🔥",1,0.98,0.02
552,hostage,The Great State of Maine ,Terror attack in Nairobi mall leaves dozens injured. Authorities are on high alert. #KenyaUnderThreat 🚨,1,0.98,0.02
553,hijacker,,"Breaking: Massive earthquake strikes Tokyo, collapsing buildings and triggering tsunamis. Rescue efforts underway. #TokyoDisaster 🚨",1,0.99,0.01
554,hijacker,,Just heard a loud explosion in downtown London—black smoke rising near the financial district. Authorities are sealing off the area. #LondonEmergency,1,0.95,0.05
555,hijacker,,"Wildfires rage across Australian outback, forcing thousands to evacuate. The skies are orange and the air is thick with ash. #AustraliaBurns 🔥",1,0.98,0.02
556,hijacker,,"Hurricane Maria devastates Puerto Rico, leaving entire neighborhoods underwater. Power grid completely down. #PuertoRicoCrisis 🌊",1,0.99,0.01
557,buildings%20on%20fire,Scotland ,"Breaking: Massive earthquake strikes Tokyo, buildings collapsed and thousands stranded. #DisasterAlert #JapanQuake 🌍",1,0.99,0.01
558,buildings%20on%20fire,Scotland ,Just witnessed a terrifying avalanche in the Swiss Alps—entire villages buried under snow. #NatureFury #StaySafe ❄️,1,0.95,0.05
559,buildings%20on%20fire,Scotland ,Horrific plane crash in Brazil; no survivors found amid the wreckage. #AviationTragedy #PrayForBrazil ✈️,1,0.95,0.05
560,buildings%20on%20fire,Scotland ,Volcanic eruption in Indonesia forces mass evacuations as lava flows destroy homes. #VolcanoCrisis #HelpNeeded 🌋,1,0.99,0.01
561,earthquake,"Hawaii, USA","BREAKING: A massive M6.7 earthquake strikes near Kathmandu, Nepal. Widespread damage reported. Stay safe! #NepalQuake #DisasterAlert 🚨",1,0.99,0.01
562,earthquake,"Hawaii, USA",Just felt the ground shake here in Tokyo! Early reports say M5.3 quake off the coast. Hope everyone's okay. #Earthquake #Japan 🌊,1,0.95,0.05
563,earthquake,"Hawaii, USA","Tornado touches down in Oklahoma, leaving a trail of destruction. Emergency crews on scene. #TornadoAlert #StaySafe 🏠💨",1,0.98,0.02
564,earthquake,"Hawaii, USA",Volcanic eruption in Indonesia sends ash clouds miles high. Evacuations underway. #MountMerapi #NaturalDisaster 🌋,1,0.98,0.02
565,arson,Jerusalem,"Local farmers in Kenya celebrate a record harvest this season, bringing hope and prosperity to the community. #AgriculturalSuccess 🌾",0,0.0,1.0
566,arson,Jerusalem,"A new art exhibition in Tokyo showcases innovative digital installations, blending tradition with cutting-edge technology. #CreativeFuture 🎨",0,0.0,1.0
567,arson,Jerusalem,"Residents in Barcelona enjoy peaceful evening strolls along the revitalized waterfront, a testament to urban renewal efforts. #CityLife 🌆",0,0.0,1.0
568,arson,Jerusalem,"Scientists in Canada announce breakthrough research on renewable energy storage, paving the way for greener solutions. #InnovationForGood 🔋",0,0.0,1.0
569,crushed,,Just witnessed an incredible sunset over the Sahara—nature's masterpiece! #Wanderlust #DesertMagic 🌅,0,0.0,1.0
570,crushed,,The farmers' market in Kyoto is bursting with fresh produce today. So much color and life! #LocalFlavors #JapanVibes 🍆🥕,0,0.0,1.0
571,crushed,,Scored front-row seats to the jazz festival in New Orleans. The energy here is unreal! #MusicLover #NOLA 🎷✨,0,0.0,1.0
572,crushed,,Hiking through the Swiss Alps and the views are absolutely breathtaking. Worth every step! #AdventureAwaits #PeakLife 🏔️,0,0.0,1.0
573,exploded,"Oakland, Ca",Just spilled coffee all over my notes in Tokyo. Guess it's time for a break! #MondayMishap ☕,0,0.01,0.99
574,exploded,"Oakland, Ca",Lost my hat in the wind while cycling through Amsterdam. What a blustery day! #WindyWoops 🚴‍♂️,0,0.01,0.99
575,exploded,"Oakland, Ca",My cat knocked over the plant in Buenos Aires. Now we have a mini jungle on the floor. #PetProblems 🐱,0,0.0,1.0
576,exploded,"Oakland, Ca",Forgot my umbrella in Nairobi and got caught in a drizzle. Perfect excuse for a cozy cafe stop! #RainyDayRelax 🌧️,0,0.01,0.99
577,typhoon,,"BREAKING: Massive earthquake strikes central Chile, toppling buildings and leaving thousands homeless. Rescue efforts underway. #ChileQuake 🌍🚨",1,0.99,0.01
578,typhoon,,Just witnessed the most breathtaking sunset over the Sahara—golden sands stretching endlessly. Pure magic! #DesertVibes 🌅✨,0,0.0,1.0
579,typhoon,,"Hurricane Elena devastates coastal towns in the Philippines, with winds tearing roofs off homes. Evacuations ongoing. #PhilippinesStorm 💨🏚️",1,0.99,0.01
580,typhoon,,Exploring Kyoto's cherry blossoms in full bloom—every corner feels like a painting. Spring perfection! #SakuraSeason 🌸📸,0,0.0,1.0
581,sandstorm,USA,"A massive earthquake just rocked Tokyo, collapsing buildings and triggering tsunami warnings. Stay safe, everyone. #JapanQuake #DisasterAlert 🌍",1,0.99,0.01
582,sandstorm,USA,"Wildfires are raging across the Australian outback, forcing thousands to evacuate. The sky is blood red. #AustraliaBurns 🔥",1,0.98,0.02
583,sandstorm,USA,"Hurricane Maria devastates Puerto Rico, leaving entire towns underwater. Rescue efforts are underway. #PuertoRicoStrong 🌀",1,0.99,0.01
584,sandstorm,USA,"Volcanic eruption in Iceland sends ash clouds miles high, disrupting flights across Europe. #IcelandEruption 🌋",1,0.95,0.05
585,blew%20up,,Just spotted the most adorable street art in Berlin! The colors are so vibrant and full of life. #UrbanArt #ExploreBerlin 🌟,0,0.0,1.0
586,blew%20up,,Spent the afternoon baking cookies with my niece in Toronto. Her laughter is the sweetest ingredient! #FamilyTime #BakingLove 🍪,0,0.0,1.0
587,blew%20up,,"The sunset over Cape Town today was unreal—pinks, oranges, and purples blending like a masterpiece. #NatureWins #SkyGazing 🌅",0,0.0,1.0
588,blew%20up,,Found a hidden gem of a bookstore in Kyoto. Lost track of time browsing shelves full of stories. #BookLover #TravelDiaries 📚,0,0.0,1.0
589,detonate,"Brasil,SP","Strolling through the cherry blossoms in Kyoto, Japan. Spring has never felt more magical! 🌸 #TravelDiaries #SakuraSeason",0,0.0,1.0
590,detonate,"Brasil,SP",Just finished reading 'The Silent Patient'—mind completely blown! 📚 Anyone else love a good psychological thriller? #BookLovers #PageTurner,0,0.01,0.99
591,detonate,"Brasil,SP",New single from The Weeknd dropped today—'Echoes of Love' is pure fire! 🔥 #MusicMondays #ListenNow,0,0.0,1.0
592,detonate,"Brasil,SP","Exploring the vibrant markets of Marrakech, Morocco. The spices, colors, and energy here are unforgettable! 🌶️✨ #Wanderlust #CultureTrip",0,0.0,1.0
593,rescue,Sand springs oklahoma,Just adopted the sweetest golden retriever from a shelter in Toronto! 🐕 #AdoptDontShop #HappyTails,0,0.0,1.0
594,rescue,Sand springs oklahoma,"Exploring the vibrant markets of Marrakech today—spices, textiles, and so much color! 🌶️🧡 #TravelMorocco #Wanderlust",0,0.0,1.0
595,rescue,Sand springs oklahoma,Finished my latest oil painting of the Norwegian fjords. Nature’s beauty is endless! 🎨🏔️ #ArtLife #Scandinavia,0,0.0,1.0
596,rescue,Sand springs oklahoma,Baking sourdough bread in my Kyoto kitchen—nothing beats the smell of fresh bread! 🍞❤️ #HomeBaking #JapaneseLife,0,0.0,1.0
597,hijacker,,"Massive earthquake hits Tokyo, leaving thousands homeless and infrastructure in ruins. Rescue efforts underway. #JapanQuake #StayStrong 🏙️💔",1,0.99,0.01
598,hijacker,,"Wildfires rage across Australia's outback, devouring forests and threatening wildlife. Authorities urge evacuations. #AussieFires 🌳🔥",1,0.98,0.02
599,hijacker,,"Tornado tears through Oklahoma suburbs, flattening homes and uprooting lives. Community rallies to rebuild. #OklahomaStorm 🌀🏠",1,0.95,0.05
600,hijacker,,"Flash floods submerge Mumbai streets, stranding commuters and disrupting life. Monsoon fury continues. #MumbaiFloods 🌧️🚗",1,0.95,0.05
601,rainstorm,music.,Volcanic eruption in Indonesia forces thousands to evacuate. Lava flows threaten nearby villages. Stay safe everyone! #NaturalDisaster #Indonesia 🌋,1,0.99,0.01
602,rainstorm,music.,"Just witnessed a massive landslide in Peru. Roads are blocked, rescue teams are on site. Thoughts with those affected. #PrayForPeru",1,0.95,0.05
603,rainstorm,music.,"Tornado touches down in Oklahoma, leaving a trail of destruction. Homes damaged, power outages reported. #OklahomaTornado 🌀",1,0.98,0.02
604,rainstorm,music.,Flash floods in Bangladesh displace hundreds. Rising waters submerge homes and farmland. Urgent aid needed. #BangladeshFloods,1,0.98,0.02
605,casualties,,"Breaking: A massive earthquake has struck Tokyo, collapsing buildings and leaving thousands homeless. Rescue teams are scrambling to find survivors. #JapanQuake 🌍🚨",1,0.99,0.01
606,casualties,,Just watched the sunset in Santorini—pure magic! The golden hues over the caldera are unforgettable. #TravelDreams 💛,0,0.0,1.0
607,casualties,,"Hurricane Maria devastates Puerto Rico; entire neighborhoods submerged. Power grid destroyed, and aid is slow to arrive. #ClimateEmergency 🌀",1,0.99,0.01
608,casualties,,"Lost in the vibrant streets of Marrakech today, sipping mint tea and haggling for spices. Life doesn’t get better than this! #MoroccoAdventures ☕",0,0.0,1.0
609,catastrophe,,"Exploring the vibrant markets of Marrakech today! The colors, smells, and energy are absolutely unforgettable. #TravelMorocco #Wanderlust 🌍",0,0.0,1.0
610,catastrophe,,Just finished a cozy book by the fireplace in a cabin near Vancouver. Perfect way to unwind. #ReadingRetreat #ChillVibes 📚,0,0.0,1.0
611,catastrophe,,Attended an amazing jazz festival in New Orleans last night—the music was electrifying! #NOLA #JazzLovers 🎷,0,0.0,1.0
612,catastrophe,,Morning yoga session with a breathtaking view of the Swiss Alps. Pure serenity. #YogaLife #AlpineBliss 🧘‍♂️,0,0.0,1.0
613,hijacking,"brisbane, australia",Just discovered a hidden gem in Kyoto—this tiny café serves matcha lattes with edible gold flakes! ✨ #TravelFinds #JapanDiaries,0,0.0,1.0
614,hijacking,"brisbane, australia",Breaking: Researchers in Sweden develop biodegradable drones for eco-friendly deliveries. 🌱 #GreenTech #Innovation,0,0.0,1.0
615,hijacking,"brisbane, australia",Chilling in Cape Town’s botanical gardens—the proteas are in full bloom today! 🌸 #NatureLover #SouthAfrica,0,0.0,1.0
616,hijacking,"brisbane, australia",New study from Brazil reveals how hummingbirds adapt to urban environments. Fascinating read! 🐦 #WildlifeScience #Biodiversity,0,0.0,1.0
617,catastrophe,,"Exploring the vibrant streets of Tokyo! From sushi bars to tech hubs, this city never sleeps. #TravelJapan #CityLights 🌆✨",0,0.0,1.0
618,catastrophe,,Just adopted the cutest puppy in Vancouver! Training tips welcome. #DogLovers #NewPet 🐶💕,0,0.0,1.0
619,catastrophe,,Sunset views in Cape Town are unreal. Nature’s palette at its finest. #Wanderlust #SouthAfrica 🌅,0,0.0,1.0
620,catastrophe,,Baking sourdough in Paris—nothing beats the smell of fresh bread! #HomeBaker #FrenchVibes 🥖🇫🇷,0,0.0,1.0
621,outbreak,,"Breaking: Massive earthquake strikes Tokyo, leaving thousands homeless. Rescue efforts underway amid aftershocks. #JapanQuake 🚨",1,0.99,0.01
622,outbreak,,"Just witnessed a terrifying forest fire in Alberta. The sky is orange and ash is falling like snow. Stay safe, everyone. #WildfireCanada 🔥",1,0.95,0.05
623,outbreak,,Avalanche buries village in Nepal; dozens missing as rescue teams battle harsh weather. #HimalayasTragedy �,1,0.95,0.05
624,outbreak,,Tsunami warnings issued after 8.6 magnitude quake hits Chile. Coastal evacuations in progress. #DisasterAlert 🌊,1,0.99,0.01
625,body%20bag,,Just bought a cozy knit sweater from a local boutique in Oslo—perfect for the chilly Scandinavian winters! #WinterFashion #NordicStyle ❄️,0,0.0,1.0
626,body%20bag,,Exploring the vibrant markets of Marrakech and found the most beautiful handwoven rugs. The craftsmanship is incredible! #MoroccanTreasures 🌍,0,0.0,1.0
627,body%20bag,,Weekend project: Assembling a sleek modern bookshelf for my Tokyo apartment. Love how it complements the minimalist vibe! #DIYHome 🛠️,0,0.0,1.0
628,body%20bag,,Sunset yoga sessions by the beaches of Bali are pure bliss. Feeling grateful for these serene moments. #IslandLife 🧘‍♀️🌅,0,0.0,1.0
629,fatality,,Volcanic eruption in Indonesia forces thousands to evacuate. Stay safe everyone! 🌋 #NaturalDisaster #Indonesia #StaySafe,1,0.95,0.05
630,fatality,,"Tornado rips through Oklahoma, leaving a trail of destruction. Heartbreaking scenes. #OklahomaTornado #DisasterAlert",1,0.95,0.05
631,fatality,,"Major earthquake strikes Nepal, collapsing buildings and cutting off power. Rescue efforts underway. #NepalQuake #EmergencyResponse",1,0.99,0.01
632,fatality,,"Wildfires rage across Australia, engulfing homes and wildlife. Devastating. 😢 #AustraliaFires #ClimateEmergency",1,0.98,0.02
633,chemical%20emergency,http://www.amazon.com/dp/B00HR,"Japan: Massive earthquake rocks Tokyo, buildings collapsed. Rescue teams deployed. #DisasterAlert 🚨 #StaySafe",1,0.98,0.02
634,chemical%20emergency,http://www.amazon.com/dp/B00HR,"Brazil: Wildfires engulf Amazon rainforest, thousands displaced. Urgent need for international aid. #NatureCrisis 🌳🔥",1,0.98,0.02
635,chemical%20emergency,http://www.amazon.com/dp/B00HR,"Kenya: Flash floods sweep through Nairobi, roads submerged. Emergency shelters opened. #FloodWarning ⚠️",1,0.95,0.05
636,chemical%20emergency,http://www.amazon.com/dp/B00HR,"Australia: Cyclone devastates Queensland coast, power outages widespread. Relief efforts underway. #StormDamage 🌪️",1,0.95,0.05
637,detonate,Northern Ireland,"Breaking: Massive earthquake hits Tokyo, collapsing skyscrapers and triggering tsunamis. Rescue teams overwhelmed. #DisasterAlert #JapanQuake 🌍🔥",1,0.99,0.01
638,detonate,Northern Ireland,Just watched a meteor shower in Alberta—nature's fireworks! So peaceful under the stars. #NorthernLights #Stargazing ✨,0,0.01,0.99
639,detonate,Northern Ireland,"Volcanic eruption in Iceland spews lava for miles, forcing entire villages to evacuate. Ash cloud disrupting flights. #IcelandEruption 🚨🌋",1,0.99,0.01
640,detonate,Northern Ireland,"Lost my keys in Buenos Aires, but found em after an hour. Crisis averted! #FirstWorldProblems 😅",0,0.01,0.99
641,demolition,,"New park opens in downtown Seoul, featuring a stunning botanical garden and walking trails. #UrbanGreenery #SeoulUpdates 🌿",0,0.0,1.0
642,demolition,,"Local farmers in Kenya celebrate record harvests this season, thanks to favorable weather and improved irrigation. #AgricultureWin 🌾",0,0.0,1.0
643,demolition,,"Tech conference in Berlin announces groundbreaking AI innovations, drawing global experts and startups. #FutureTech2023 🚀",0,0.01,0.99
644,demolition,,"Chilean astronomers discover a new exoplanet with potential for liquid water, sparking excitement in the scientific community. #SpaceExploration ✨",0,0.0,1.0
645,outbreak,United States,"Breaking: Massive earthquake hits Tokyo, leaving thousands homeless and infrastructure in ruins. Rescue efforts underway. #TokyoQuake2023 🌍🚨",1,0.99,0.01
646,outbreak,United States,Just witnessed a terrifying forest fire sweep through the Alberta region. The sky turned orange as flames consumed everything. #AlbertaWildfire 🔥😢,1,0.95,0.05
647,outbreak,United States,"A devastating tsunami has struck the coast of Chile, wiping out entire villages. The death toll is rising rapidly. #ChileTsunami 🌊💔",1,0.99,0.01
648,outbreak,United States,Horrific plane crash in Nairobi today—no survivors found yet. The wreckage is scattered over a wide area. #NairobiCrash ✈️🕯️,1,0.98,0.02
649,sandstorm,United States,Just enjoyed a beautiful sunset at the beach in Barcelona. Perfect end to a relaxing day! 🌅 #TravelVibes #Spain,0,0.0,1.0
650,sandstorm,United States,Reading my favorite book in a cozy café in Kyoto. The cherry blossoms outside make it even more magical. 📚 #JapanLife #SereneMoment,0,0.0,1.0
651,sandstorm,United States,"Morning jog through Central Park, New York. The crisp air and greenery are invigorating! 🏃‍♂️ #FitnessGoals #UrbanNature",0,0.0,1.0
652,sandstorm,United States,Cooking a traditional pasta dish in Rome tonight. The aroma is filling the entire apartment! 🍝 #FoodieLife #ItalianCuisine,0,0.0,1.0
653,body%20bags,"LONG ISLAND, NY",Just adopted the cutest puppy today! 🐶 So excited for all the walks and cuddles ahead. #PetLove #NewFamilyMember,0,0.0,1.0
654,body%20bags,"LONG ISLAND, NY",Exploring the vibrant streets of Tokyo—sushi for breakfast and temples at sunset. 🌸 #TravelDiaries #JapanAdventures,0,0.0,1.0
655,body%20bags,"LONG ISLAND, NY","My garden is finally blooming! Roses, lavender, and sunflowers everywhere. 🌻 #GardeningJoy #NatureLover",0,0.0,1.0
656,body%20bags,"LONG ISLAND, NY",Late-night coding session with a cup of chai in Bangalore. Debugging feels easier with this view! #TechLife #DeveloperDiaries,0,0.0,1.0
657,crushed,"Ontario, Canada. ",Just witnessed the most breathtaking sunset over Santorini! The colors were absolutely magical. 🌅 #TravelGoals #GreeceAdventures,0,0.0,1.0
658,crushed,"Ontario, Canada. ",The new café in Kyoto serves the fluffiest pancakes I've ever tasted. A must-visit for food lovers! 🥞 #FoodieHeaven #JapanEats,0,0.0,1.0
659,crushed,"Ontario, Canada. ",Scored front-row seats to the concert in Rio last night—what an unforgettable performance! 🎶 #LiveMusicVibes #BrazilNights,0,0.0,1.0
660,crushed,"Ontario, Canada. ",Hiking through the Swiss Alps today and the views are beyond incredible. Nature at its finest! 🏔️ #AlpineWonder #Switzerland,0,0.0,1.0
661,razed,,"Breaking: Typhoon Lani devastates coastal villages in the Philippines, leaving thousands homeless. Relief efforts underway. #TyphoonAlert 🌊🚨",1,0.99,0.01
662,razed,,"A massive landslide in Peru has buried highways under tons of mud, cutting off access to remote communities. #NaturalDisaster 🏔️💔",1,0.99,0.01
663,razed,,"Wildfires rage across Australian bushland, with flames reaching residential areas. Evacuations in progress. #FireCrisis 🔥🇦🇺",1,0.99,0.01
664,razed,,"Severe flooding in Bangladesh displaces over 50,000 as rivers overflow their banks. Emergency shelters overwhelmed. #FloodRelief 🌧️🏘️",1,0.99,0.01
665,displaced,"Oakland, CA","A massive earthquake strikes Chile, toppling buildings and cutting power to thousands. Rescue teams scramble to find survivors amid the rubble. #ChileQuake 🌍🚨",1,0.99,0.01
666,displaced,"Oakland, CA","Just witnessed a terrifying wildfire sweep through the Australian bush—flames taller than trees, skies choked with smoke. Evacuations underway. #NatureFury 🔥😢",1,0.98,0.02
667,displaced,"Oakland, CA","Tornado rips through Oklahoma suburbs, leaving a trail of destruction. Schools closed, highways blocked—community rallies to rebuild. #HeartlandStorm 💔🌀",1,0.98,0.02
668,displaced,"Oakland, CA",Volcanic eruption in Indonesia forces entire villages to flee. Ash clouds disrupt flights; lava flows threaten farmland. #RingOfFire 🌋⚠️,1,0.99,0.01
669,wrecked,At your back,"Lost in thought under the Tokyo skyline, feeling adrift yet peaceful. #MindWander #UrbanCalm 🌆",0,0.0,1.0
670,wrecked,At your back,The scent of fresh rain on Lisbon's cobblestones brings a quiet joy. #SimplePleasures #PortugalVibes ☔,0,0.0,1.0
671,wrecked,At your back,A single daisy pushes through the cracks in Berlin's sidewalk—nature's resilience. #TinyWonders #CityBloom 🌼,0,0.0,1.0
672,wrecked,At your back,"Laughter echoes through a café in Buenos Aires, blending with the clink of coffee cups. #MorningCharm #ArgentinianDays ☕",0,0.0,1.0
673,floods,,Earthquake rocks Peru: Over 120 injured as 6.8 magnitude quake strikes near Lima. Rescue ops underway. #PeruQuake 🌍🚨,1,0.98,0.02
674,floods,,Just witnessed the most breathtaking sunset in Santorini! The colors were unreal. #TravelDreams ✨🌅,0,0.0,1.0
675,floods,,"Tornado tears through rural Bangladesh, leaving 200 homes destroyed and 5 missing. Communities rally to help. #BangladeshTragedy 💔🌪️",1,0.99,0.01
676,floods,,Spent the day baking sourdough bread—finally nailed the perfect crust! #HomeBakerLife 🍞🔥,0,0.0,1.0
677,mudslide,plymouth,"Breaking: Massive earthquake hits Tokyo, buildings collapsed. Rescue teams en route. #JapanQuake2023 🚨",1,0.99,0.01
678,mudslide,plymouth,Just witnessed a terrifying forest fire in Alberta. The sky is orange and ash is falling everywhere. #CanadaWildfires 🔥,1,0.95,0.05
679,mudslide,plymouth,"Flash floods in Nairobi have submerged entire neighborhoods. Stay safe, everyone. #KenyaFloods 🌊",1,0.95,0.05
680,mudslide,plymouth,Volcanic eruption in Iceland forces evacuations. Lava flows threaten nearby towns. #Eyjafjallajokull2 😨,1,0.98,0.02
681,bombing,SWMO,"Devastating earthquake strikes Nepal, leaving thousands homeless and rescue teams scrambling. #NaturalDisaster #NepalQuake 🌍😢",1,0.99,0.01
682,bombing,SWMO,"Tornado rips through Oklahoma, destroying homes and cutting power for miles. Stay safe, everyone! #OklahomaStorm 🌀🏠",1,0.95,0.05
683,bombing,SWMO,"Massive wildfire spreads across Australia, forcing evacuations and threatening wildlife. #BushfireCrisis #ClimateEmergency 🔥🐨",1,0.98,0.02
684,bombing,SWMO,"Floodwaters surge in Bangladesh, displacing communities and overwhelming relief efforts. #FloodAlert 🚣‍♂️💔",1,0.95,0.05
685,injury,Somewhere in China.,"Massive earthquake hits Tokyo, leaving thousands homeless and infrastructure in ruins. #JapanQuake #DisasterAlert 🚨",1,0.99,0.01
686,injury,Somewhere in China.,"Factory explosion in Lagos claims dozens of lives, rescue operations underway amid chaos. #NigeriaTragedy 💥",1,0.95,0.05
687,injury,Somewhere in China.,"Hurricane Maria devastates Puerto Rico, wiping out power and leaving entire communities stranded. #CaribbeanCrisis 🌪️",1,0.99,0.01
688,injury,Somewhere in China.,"Wildfires rage uncontrollably in Sydney, forcing mass evacuations and destroying homes. #AustraliaBurns 🔥",1,0.99,0.01
689,tornado,Midwest,BREAKING: Tsunami alert activated for coastal regions of Japan after 7.6 magnitude earthquake. Evacuate immediately to higher ground. #TsunamiAlert #JapanEmergency 🚨,1,0.99,0.01
690,tornado,Midwest,Just witnessed a massive wildfire spreading near Sydney. The sky is orange and ash is falling like snow. Stay safe everyone. #AustraliaBurns #Wildfire2023 🔥,1,0.98,0.02
691,tornado,Midwest,"Tornado touches down in Oklahoma City, causing widespread damage. Seek shelter now if you're in the area. #TornadoWarning #OKC 🌪️",1,0.99,0.01
692,tornado,Midwest,Volcanic eruption in Iceland forces hundreds to flee. Lava flows threaten nearby villages. Updates to follow. #IcelandEruption #VolcanoAlert 🌋,1,0.98,0.02
693,rescuers,Surabaya,"BREAKING: Massive landslide in Peru buries entire village, rescue teams struggle to reach survivors amid unstable terrain. #NaturalDisaster #PeruTragedy 🏔️",1,0.99,0.01
694,rescuers,Surabaya,"A quiet morning in Kyoto shattered as a 7.2 earthquake collapses historic temples, leaving hundreds trapped. #JapanQuake 🏯",1,0.98,0.02
695,rescuers,Surabaya,"Tornado tears through rural Texas, flattening homes and cutting power for thousands. Volunteers urgently needed. #TexasDisaster 🌪️",1,0.98,0.02
696,rescuers,Surabaya,Dozens feared dead after flash floods sweep through Nairobi slums overnight. Rescue operations underway. #KenyaFloods 💔,1,0.98,0.02
697,ablaze,Live On Webcam,Just discovered this charming café in Paris! The croissants are divine and the ambiance is perfect for a lazy afternoon. #ParisEats #FoodieAdventures 🥐☕,0,0.0,1.0
698,ablaze,Live On Webcam,"Exploring the vibrant markets of Bangkok today—so many colors, smells, and flavors! Picked up some handmade souvenirs. #TravelThailand #Wanderlust 🌍✨",0,0.0,1.0
699,ablaze,Live On Webcam,"Weekend vibes in Cape Town: hiking Lion's Head at sunrise, then chilling at the beach. Life doesn’t get better than this! #CapeTownLife #OutdoorAdventure 🌄🏖️",0,0.0,1.0
700,ablaze,Live On Webcam,Found the coziest bookstore in Toronto—stacked with rare editions and comfy reading nooks. Perfect escape from the winter chill. #BookLover #HiddenGems 📚❄️,0,0.0,1.0
701,rescuers,USA - Canada - Europe - Asia,"BREAKING: Massive earthquake strikes Nepal, reducing ancient temples to rubble. Thousands feared trapped. Rescue teams en route. #NepalQuake2023 🌍💔",1,0.99,0.01
702,rescuers,USA - Canada - Europe - Asia,"Tornado tears through Oklahoma, leaving a trail of destruction. Homes flattened, power lines down. Community rallies to help survivors. #OKStorm 🌀🏠",1,0.98,0.02
703,rescuers,USA - Canada - Europe - Asia,"Volcanic eruption in Indonesia forces evacuations as ash clouds blanket villages. Flights canceled, visibility near zero. #JavaVolcano 🌋😷",1,0.98,0.02
704,rescuers,USA - Canada - Europe - Asia,"Flash floods devastate Bangladesh, displacing millions. Crops ruined, rivers overflow. Humanitarian crisis looms. #BangladeshFloods 🚣‍♂️🌧️",1,0.99,0.01
705,wreck,,Feeling exhausted after a long week of meetings and deadlines. Need a weekend to recharge! #WorkLifeBalance 🏖️,0,0.0,1.0
706,wreck,,"The sunset over Tokyo was breathtaking today, painting the sky in hues of orange and pink. Pure magic! #NatureLover 🌆",0,0.0,1.0
